text,target
esas putas pantallas no engañan a nadie entiéndelo gase puras pendejadas,0
carl es uno de mis favoritos pero ese actor esta pareciendo marica,0
para que aprendas pinche bastardo de @usuario ojalá así agarraras a la zopilota pinche joto,0
izquierdistas para que putas esbtan dividiendo a guatemala... a caso están ciegos,0
estoy hasta el coño del facherio burgués independentista y del facherio español. anda a mamarla con vuestras putas banderas.,0
estaba aguantando no dormir pero me siento de la verga 🤧😖😷😷🤒🤒🤒🤒🤒,0
la marihuana me da super poderes de tuitear pura mamada ah y valer verga en mi vida.,0
@usuario es una lástima que el divo de tepito no a producido otro señor vergazo como el que te dio mi querido ex marrano,1
ufff son lo peor yo llevo 1 año y voy a reclamación x mes por no facturar lo firmado,0
@usuario @usuario @usuario barata tu puta madre belaunzaprian marihuano de 5a,1
ve a dejar en visto a tu puta madre,1
o sea: hasta en pinches sueños valgo verga con esta persona chingada madre,0
me acostumbré a no vivir con mi mamá y estos dos días que a estado junto a mí me está volviendo loca😖,0
¡voy a ver a los rhcp y es lo más pinche emocionante que me ha pasado este puto año desde hace cien putos años! 🤘,0
se esta desintegrando o volviendo relativo no entiendo viejo joto,1
#fotos el lado oscuro de la madre teresa de calcuta,0
y todavía hay imbéciles mexicanos que los apoyaron el mundial pasado que se vayan a la verga putos ticos,1
creo yo quemala madre no he sido.,0
vrg q me digan del dobladillo del pantalón es como si en media me dijeran de subirme las calcetasme tiene hasta la madre el puto carlos,1
@usuario al final era una luchona... ella no quería pero sólo eso le quedó,0
@usuario hdp como a ellos les pagan hasta la gasolina pinches vividores corruptos,1
¿neta tengo que ir mañana a la puerta de la escuela a entregar 4 putas hojas a un maestro?,0
acosaron a la amiga de mi novio en el camión 😤 que vayan a acosar a sus putas madres hijos de la chingada.,1
me cago en las putas materias en linea. yo no funciono así o sea no.,0
desde que me desperté estoy jugando tetris. perdóname por esta vida loca.,0
hicimos bien  ya era hora de que abrieran los putos ojos de como es este señoh,0
"le digo ami tia ""tenes tdas las puntas abiertas"" y la la bardera dice ""y si como la dueña"" hija de su madre jajajajajjajjjaajaja que bardera",0
al fin un evento de mi trabajo que mi interesa: yoga; y no me putas invitaron 😂😭,0
@usuario por quien de todos los putos empezaría ? yo por el pendejo mayor baboso alucinado mi mascota y además cínico jajajaja si @usuario,0
me muero por valer madre en todos los aspectos de mi vida,0
oye @usuario hijos de 60 mil putas que los parió ☝,1
mi hermano es mi mejor amigo. mi mejor amigo al que quiero agarrar a putazos seis veces al día por ser un pequeño bastardo hdp.,1
vales pa pura verga punto maricon pinche actorcillo de tiangis chingas a tu madre.,1
al que conozca al superman de baruva díganle que se mamó con su disfráz se ve bien papi. 👌🏼👍🏼,0
oigan está de la verga vivir con tantos putos temblores,0
looool esta foto nunca me la imagine que putos amos,0
cosas culeras del transporte: la gente que se recarga en ti por quién sabe qué putas razones.,0
que loca la rogelia no queriendo compartir la chiluda #masterchefmx,0
gente estupida de mierda que  no sabe aceptar lo que es talento! hdp  perdón me altere,1
@usuario @usuario @usuario jaja hasta pinche joto saliste jaja a mi m vale verga el america solo informate antes de hablar pedaso de aborto y no ha,1
"ajajajajajajajajaja tu nunca aguantas apenas y te toco y sales con tu ""te mamaste daniela"". chamaco marica",1
bueno la verdad me vales verga solo a veces me caga que seas tan farol,1
y que chingue a su madre @usuario,1
🙄🙄🙄 - mesero hace media hora que pedí una ensalada. . . - le estoy dando tiempo para que recapacite maricón !!,0
idea millonaria: una app que te notifique cuando ya le vales verga. oh espera! eso siempre lo sabemos pero nos encanta la humillación.,0
@usuario @usuario para un psicólogo ha de ser poca madre ver juntos a tres sociopatas enfermos de poder y mitomanos,0
lejos de esos putos lejos de esas zorras mami soy tu jonkey y tu mi droga !,1
pd: viene en plan cariñoso con la tipa así que si creen que estoy loca no es así,0
the vamps va a venir a mexico para cuando putas vienen @usuario,0
no mamennnnn putos  #hondurellos mañosos ya quiero verlos en el primer partido del mundial van a valer p,1
si tantos los tienes joto ven a ts a arreglarlo tranqui mi ts no puedo ver las ips ;),0
cuando el instructor te pide verga pues se la das.... rt,0
no entiendo a la gente que se aferra a estar rogándole a su ex o sea ya te mandaron a la verga deja de hacer el ridículo putisima madre.,1
putos fines de semana duran lo mismo que mi quincena. ¡nadaaaaaaaaaa!😭,0
que putas vergas hace ahí alanís si era bien pendejo,1
q joto te viste @usuario .. cuanto duraste juntando el jabon en polvo?? porq se ve q el poli te trae ganas😙😙😙😙,1
que si me gusto? me encanto marica quede loca siempre rifando cada vez más mi amor.😂😍,0
ese joto vegano me hace coágulos la regla lol no tendría un iphone ni aunque me lo mantuvieran.,0
contento x2 clasificó argentina y los chilenos putos quedaron afuera la concha de la lora qué felicidad hermano,1
algo que detesto es que me tiren a loca y mi papá es experto en hacerlo,0
de loca me puse a limpiar mientras lavo la ropa y ahorita estoy exhausta y todavía no termino con la lavada. creo que mañana acabo 😥,0
patetico hombrecito de quinta golpeando a traicion. cobarde mierdero hazlo de frente como hombre no como maricon,0
"tiene cara de loca yo sé lo que te digo... ""ojo de loca no se equivoca"" jajaj",0
la vdd le voy a pegar una calcomanía a mi credencial de la udc porque salgo de la verga,0
ya casi te daba unfollow marica mayor! @usuario 🙌🏻🙌🏻👏🏻,1
yo t doy verga mamasita asta q t tiemblen las piernas y para q mames asta q te canses y si te gusta ps,1
#panamericana #frenada antes de los #peajes ...al que toca toca la suerte es loca... si #liberaran barreras,0
adri cortó los huevos de sebas por que cree que es joto,0
“hasta las que se autodenominan putas tienen una cama a la que siempre regresan”.,0
ser detallista vale verga si no te quieren es no y ya.,0
desde la adolecía ya empiezan a ser tan putas @usuario @usuario @usuario @usuario @usuario #culona,1
#estadelaverga las #farmacéuticas con sus putos precios de #mierda hoy en día enfermarse es un puto lujo. #delachingada,0
gracias vida hermosa por dejarme alcanzar todo lo que esta mente loca ha soñado... ☺️,0
la diferencia la haces tu al esforzarte al no conformarte y a partirte la madre día a día intentando superarte. fácil ? claro que no.,0
eh putos. en el nuevo site de mi chamba (que es un wordpress jajaja) cada sucursal está en un post. jajajajaja.,0
si ven a un joto destruyéndose bailando el bar provoca salúdenme.,0
me vale verga juan gabriel mejor hagan una bio del cantante de saca las panochas.,1
@usuario domingo con aguas negras martes nadando con aguas de lluvia. #interapas fracc tecnológico calle madre selva #slp #intolerable <url>,0
se intoxican por beber 500 litros de agua loca en fiesta,0
si no mames qué putos nervios pinche lópez... luego luego vamos a valer verga contigo a cargo del…,0
la vida es una sola y es muy corta nunca te quedes con las ganas de mandar a la chingada a alguien.,0
valiendo madre yo mañana no voy por una sola clase y menos que es la de las 7 de la mañana.,0
de esas putas veses que estas dejado y vas de pary y vas al baño y hasta el puto baño te la recuerda,0
espero con todo el corazón no asusten este lindisimo clima saliendo mañana con sus putas bototas y suetersotes. bye,0
me lleva la verga ya empataron los putos narizones de cagada...,1
2 putas horas intentado actualizas ps4 y me sigue dando error e-801809a8,0
esa ruca está más loca que en diablo y al chile me estoy enamorando.,0
ya volví despues de 30 dias por que un hdp reportó algo  nadie se daba cuenta lo que publicaba desde mi otra cuenta. #sad,1
@usuario @usuario @usuario y cual es el problema de servir la patria maricon pero si estes contento que tus hijos no tengan libertades y coman de l,1
@usuario @usuario la puta madre 🙄🙄,0
me gusta el look de gringa loca.....chula de bonita ❤️❤️❤️❤️❤️,0
ya ando bien bómboro quiñá quiñá de estudiar finanzas putas corporativas.,0
¿y la familia de arzú qué putas? ¿y sus hijos? yo no le permitiría a mi padre exponerse así.,0
yo no puedo creer la foto que subió juanpi que hdp,1
por pendejos como tu es que los putos del pri siguen robando!!,1
esa belleza no es natural pero sabes que??? me lvale verga,0
con esta descarga dentro de la concha de está putita juro que queda preñada,1
sorpresa llevar a zidane. no al pinche piojo:lambizcon de azcarraga.marica,1
en verdad espero que algún día se me quite lo sensible (marica) 🤘,0
"ahhh pero claro.. si ella no ""enriquecio"" a su jardinero mucama etc... se robó todo la hdp #kk",1
"""aparte de putas pendejas"" quién nos dijo esa frase alguna vez @usuario ??? 😂😂😂😂😂",0
este debe ser un maricon encubierto porque los que apoyan esto que es algo aberrante. .son maricones,1
@usuario @usuario  no mames si estamos peor de verdad no tienes madre pinche hipócrita sínico ratero de mierda,1
@usuario no a mi hajaja valemos madre bebe,0
si hubiera un concurso de putas ganarían estas putas ganas de estar cogiéndote duro y sin lubricante😅😼💪🏻⚡️,1
mi maestra de ofimática me tiene hasta la verga 3 putos años aguantandola no mames y mi maestra de química es vergas xd,1
los privilegios del poder asi cuando putas se va acabar la pinche corrupcion,0
@usuario diputado de mierd@ que esperas para presentar tu renuncia hdp. ese raspón en la rodilla no es nada comparado a lo que te espera,1
neta no puedo con que esto me despierte una hora antes de lo que me tengo que despertar que poca madre,0
por que putísima madre dormí 3 horas en la tarde ?,0
confírmen si me estoy convirtiendo en un tata -me dejé el cabello largo -empece a escuchar pearl jam -valemos verga en la misma carrera,0
también más agradecida con las mujeres a mi alrededor empezando por mi madre y siguiendo con mis amigas y compañeras.,0
que alguien te parezca atractivo no significa que quieras salir con esa persona putos imbéciles me tienen hasta los huevos. &lt;3,1
mira toda la verga que estoy valiendo y todavía ni miércoles es.,0
aficionada a las chivas era la licenciada un día la quiso llamar la muerte no pudo pronunciar su nombre y se la cargó la chingada.,0
mañana me voy a levantar a repartir vergazos a todos los pendejos que no me dejen dormir.,1
@usuario nada es gratis en esta vida y tú eres luchona a poco no ?,0
me gusta me encanta me tiene loca pero la caga mucho 😕😩☹️,0
@usuario como siempre  puro choro cero periodismo. tienes fama por ser el lameculos de florentino.,1
porque una cachetada es medio marica. los hombres dan putazo seco.,0
tengan tantita madre y no se coman sus pinches atunes en el salón de clase,0
messi y cristiano se quedarían pendejos al ver cómo juegas tu con mis sentimientos hija de tu puta madre.,1
o sólo en las del r.m. me vale verga pero etiquetáme par favarrrrr 😭,0
agenda de hoy : * estar de malas  * estar triste  * chingar la madre esos son mis únicas tres tareas de hoy y no me disculpo por nada.,0
#ahiveale ¡. como  nadie habla del tratado de bucareli y bien que los  ije de putas gobernantes  de mexico no... <url>,1
me encanta cuando me dices loca pero al final siempre tengo la razón.,0
estoy a nada de subir screenshots a insta de un excel que hice porque me quedó precioso (hdp salmeron me hizo analizar 2600 datos),1
@usuario @usuario @usuario que sabes ? hdp que te metes a vos,1
oye @usuario con todo respeto no mames largate a poner esa basura del amierdica a la porquería llamada zona águila con el joto del burro,1
que estás bien pinche loca 😂 jajajaja qué fbi ni qué nada... 😂,0
los putos que criticaban a messi se cansaron de gritar sus goles hoy?😂😂 payasos,1
a chingar su madre la dignidad,0
esta morra neta quiere hacerme sentir mal o que verga?,0
pues si soy joto me vale verga jajajaja creo que te amo 😍💕💕,0
argentina dedica pase al mundial a los 'putos periodistas'/ pase al mundial lleno de elegancia que bárbaros…,1
yo por eso me dormi a las 11 me va a llevar la verga de igual forma pero al menos estoy descansado 🤷🏻‍♂️🙈,0
